,SiteNo,DateFirst,SpeciesCode,ScientificName,Q1.,Q2.,Q3.,Q4.,Q5.,Q6.,Q7.,Q8.,Q9.,Q10.,Q11.,Q12.,Q13.,Q14.,Q15.,Q16.,Q17.,Q18.,Q19.,Q20.,Q21.,Q22.,Q23.,Q24.,Q25.,Q26.,Q27.,Q28.,Q29.,Q30.
149,ABS003,4/08/2022 0:00,2677,Amperea xiphoclada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150,ABS003,4/08/2022 0:00,ARIS,Aristida spp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
151,ABS003,4/08/2022 0:00,ASTRC,Asteraceae indeterminate,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,ABS003,4/08/2022 0:00,5349,Banksia spinulosa,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
153,ABS003,4/08/2022 0:00,4671,Billardiera scandens,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,ABS003,4/08/2022 0:00,2780,Bossiaea heterophylla,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
155,ABS003,4/08/2022 0:00,2341,Caustis flexuosa,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,ABS003,4/08/2022 0:00,2343,Caustis recurvata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1
157,ABS003,4/08/2022 0:00,9687,Corymbia gummifera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
158,ABS003,4/08/2022 0:00,CRYT,Cryptostylis spp.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
159,ABS003,4/08/2022 0:00,3174,Dampiera stricta,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,ABS003,4/08/2022 0:00,2827,Daviesia ulicifolia,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0
161,ABS003,4/08/2022 0:00,6912,Dianella prunina,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,ABS003,4/08/2022 0:00,2599,Epacris microphylla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
163,ABS003,4/08/2022 0:00,EPAC,Epacris spp.,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,ABS003,4/08/2022 0:00,ERIS,Eriostemon spp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
165,ABS003,4/08/2022 0:00,4156,Eucalyptus piperita,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
166,ABS003,4/08/2022 0:00,4168,Eucalyptus racemosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,ABS003,4/08/2022 0:00,EUCA,Eucalyptus spp.,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,ABS003,4/08/2022 0:00,EUCA,Eucalyptus spp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
169,ABS003,4/08/2022 0:00,2864,Gompholobium glabratum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
170,ABS003,4/08/2022 0:00,3247,Gonocarpus tetragynus,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,ABS003,4/08/2022 0:00,3175,Goodenia bellidifolia,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1
172,ABS003,4/08/2022 0:00,3236,Haemodorum planifolium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
173,ABS003,4/08/2022 0:00,11254,Hakea laevipes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,ABS003,4/08/2022 0:00,11015,Hovea heterophylla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
175,ABS003,4/08/2022 0:00,5433,Isopogon anemonifolius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,ABS003,4/08/2022 0:00,8749,lepidosperma gunnii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
177,ABS003,4/08/2022 0:00,2475,Lepidosperma urophorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
178,ABS003,4/08/2022 0:00,9080,Leptospermum polyanthum,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0
179,ABS003,4/08/2022 0:00,8486,Leptospermum trinervium,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
180,ABS003,4/08/2022 0:00,5541,Lepyrodia scariosa,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,ABS003,4/08/2022 0:00,2624,Leucopogon lanceolatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,ABS003,4/08/2022 0:00,6298,Lomandra cylindrica,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0
183,ABS003,4/08/2022 0:00,6511,Lomandra filiformis subsp. coriacea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
184,ABS003,4/08/2022 0:00,6304,Lomandra glauca,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0
185,ABS003,4/08/2022 0:00,6305,Lomandra gracilis,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
186,ABS003,4/08/2022 0:00,5445,Lomatia silaifolia,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
187,ABS003,4/08/2022 0:00,3595,Mitrasacme polymorpha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
188,ABS003,4/08/2022 0:00,2649,Monotoca scoparia,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0
189,ABS003,4/08/2022 0:00,5698,Opercularia diphylla,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0
190,ABS003,4/08/2022 0:00,3301,Patersonia glabrata,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0
191,ABS003,4/08/2022 0:00,7141,Patersonia sericea var. longifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
192,ABS003,4/08/2022 0:00,5462,Persoonia levis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,ABS003,4/08/2022 0:00,5479,Petrophile pulchella,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,ABS003,4/08/2022 0:00,2958,Phyllota phylicoides,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,ABS003,4/08/2022 0:00,6182,Pimelea linifolia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,ABS003,4/08/2022 0:00,1145,Platysace linearifolia,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0
197,ABS003,4/08/2022 0:00,POAC,Poaceae indeterminate,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,ABS003,4/08/2022 0:00,5703,Pomax umbellata,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,ABS003,4/08/2022 0:00,2753,Poranthera corymbosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0
200,ABS003,4/08/2022 0:00,7395,Poranthera microphylla,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,ABS003,4/08/2022 0:00,6403,Pteridium esculentum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,ABS003,4/08/2022 0:00,PTER,Pterostylis spp.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,ABS003,4/08/2022 0:00,14314,Rytidosperma pallidum,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
204,ABS003,4/08/2022 0:00,6157,Stylidium graminifolium,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,ABS003,4/08/2022 0:00,6159,Stylidium lineare,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,ABS003,4/08/2022 0:00,5488,Telopea speciosissima,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,ABS004,8/08/2022 0:00,3723,Acacia brownii,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1
208,ABS004,8/08/2022 0:00,3885,Acacia terminalis,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0
209,ABS004,8/08/2022 0:00,9603,Austrostipa pubescens,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
210,ABS004,8/08/2022 0:00,5348,Banksia serrata,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,ABS004,8/08/2022 0:00,5349,Banksia spinulosa,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,ABS004,8/08/2022 0:00,2780,Bossiaea heterophylla,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1
213,ABS004,8/08/2022 0:00,2343,Caustis recurvata,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
214,ABS004,8/08/2022 0:00,1405,Conyza canadensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
215,ABS004,8/08/2022 0:00,3174,Dampiera stricta,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
216,ABS004,8/08/2022 0:00,2827,Daviesia ulicifolia,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0
217,ABS004,8/08/2022 0:00,4947,Entolasia stricta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0
218,ABS004,8/08/2022 0:00,4156,Eucalyptus piperita,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1
219,ABS004,8/08/2022 0:00,2864,Gompholobium glabratum,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
220,ABS004,8/08/2022 0:00,3240,Gonocarpus elatus,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
221,ABS004,8/08/2022 0:00,3175,Goodenia bellidifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
222,ABS004,8/08/2022 0:00,3236,Haemodorum planifolium,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1
223,ABS004,8/08/2022 0:00,11254,Hakea laevipes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
224,ABS004,8/08/2022 0:00,5433,Isopogon anemonifolius,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,ABS004,8/08/2022 0:00,9080,Leptospermum polyanthum,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0
226,ABS004,8/08/2022 0:00,8486,Leptospermum trinervium,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
227,ABS004,8/08/2022 0:00,6298,Lomandra cylindrica,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1
228,ABS004,8/08/2022 0:00,6304,Lomandra glauca,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1
229,ABS004,8/08/2022 0:00,6305,Lomandra gracilis,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,ABS004,8/08/2022 0:00,5445,Lomatia silaifolia,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
231,ABS004,8/08/2022 0:00,2936,Mirbelia platylobioides,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,ABS004,8/08/2022 0:00,2649,Monotoca scoparia,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,ABS004,8/08/2022 0:00,3301,Patersonia glabrata,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1
234,ABS004,8/08/2022 0:00,7141,Patersonia sericea var. longifolia,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,ABS004,8/08/2022 0:00,13137,Patersonia sericea var. sericea,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
236,ABS004,8/08/2022 0:00,5479,Petrophile pulchella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
237,ABS004,8/08/2022 0:00,8216,Phyllanthus hirtellus,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0
238,ABS004,8/08/2022 0:00,2958,Phyllota phylicoides,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
239,ABS004,8/08/2022 0:00,1145,Platysace linearifolia,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1
240,ABS004,8/08/2022 0:00,5133,Poa labillardierei,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,ABS004,8/08/2022 0:00,2753,Poranthera corymbosa,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1
242,ABS004,8/08/2022 0:00,3018,Pultenaea stipularis,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,ABS004,8/08/2022 0:00,14314,Rytidosperma pallidum,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
244,ABS004,8/08/2022 0:00,8181,Schizaea bifida,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
245,ABS004,8/08/2022 0:00,2508,Schoenus villosus,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
246,ABS004,8/08/2022 0:00,5217,Tetrarrhena juncea,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
247,ABS004,8/08/2022 0:00,,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
248,ABS004,8/08/2022 0:00,6320,Xanthorrhoea minor,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,ABS004,8/08/2022 0:00,1162,Xanthosia pilosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
250,ABS005,2/08/2022 0:00,3885,Acacia terminalis,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,ABS005,2/08/2022 0:00,2677,Amperea xiphoclada,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
252,ABS005,2/08/2022 0:00,ASTRC,Asteraceae indeterminate,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,ABS005,2/08/2022 0:00,5349,Banksia spinulosa,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,ABS005,2/08/2022 0:00,4671,Billardiera scandens,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
255,ABS005,2/08/2022 0:00,2780,Bossiaea heterophylla,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,ABS005,2/08/2022 0:00,3535,Caesia parviflora,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
257,ABS005,2/08/2022 0:00,3467,Cassytha glabella,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
258,ABS005,2/08/2022 0:00,2341,Caustis flexuosa,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
259,ABS005,2/08/2022 0:00,CRYT,Cryptostylis spp.,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,ABS005,2/08/2022 0:00,3174,Dampiera stricta,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1
261,ABS005,2/08/2022 0:00,2827,Daviesia ulicifolia,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0
262,ABS005,2/08/2022 0:00,4947,Entolasia stricta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
263,ABS005,2/08/2022 0:00,2599,Epacris microphylla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1
264,ABS005,2/08/2022 0:00,4168,Eucalyptus racemosa,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,ABS005,2/08/2022 0:00,4182,Eucalyptus sieberi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1
266,ABS005,2/08/2022 0:00,4189,Eucalyptus stricta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
267,ABS005,2/08/2022 0:00,2867,Gompholobium minus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
268,ABS005,2/08/2022 0:00,3247,Gonocarpus tetragynus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1
269,ABS005,2/08/2022 0:00,3175,Goodenia bellidifolia,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1
270,ABS005,2/08/2022 0:00,3236,Haemodorum planifolium,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,ABS005,2/08/2022 0:00,11254,Hakea laevipes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
272,ABS005,2/08/2022 0:00,2527,Hibbertia aspera,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,ABS005,2/08/2022 0:00,HOVE,Hovea spp.,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,ABS005,2/08/2022 0:00,5433,Isopogon anemonifolius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
275,ABS005,2/08/2022 0:00,3556,Laxmannia gracilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
276,ABS005,2/08/2022 0:00,8749,Lepidosperma gunnii,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,ABS005,2/08/2022 0:00,2475,Lepidosperma urophorum,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0
278,ABS005,2/08/2022 0:00,8196,Leptospermum polygalifolium,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0
279,ABS005,2/08/2022 0:00,8486,Leptospermum trinervium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0
280,ABS005,2/08/2022 0:00,5541,Lepyrodia scariosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
281,ABS005,2/08/2022 0:00,6406,Lindsaea linearis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
282,ABS005,2/08/2022 0:00,6298,Lomandra cylindrica,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0
283,ABS005,2/08/2022 0:00,6400,Lomandra filiformis,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1
284,ABS005,2/08/2022 0:00,6304,Lomandra glauca,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,ABS005,2/08/2022 0:00,6312,Lomandra obliqua,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,ABS005,2/08/2022 0:00,5445,Lomatia silaifolia,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
287,ABS005,2/08/2022 0:00,2936,Mirbelia platylobioides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
288,ABS005,2/08/2022 0:00,3595,Mitrasacme polymorpha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
289,ABS005,2/08/2022 0:00,2649,Monotoca scoparia,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,ABS005,2/08/2022 0:00,5698,Opercularia diphylla,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
291,ABS005,2/08/2022 0:00,3301,Patersonia glabrata,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
292,ABS005,2/08/2022 0:00,3303,Patersonia sericea,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
293,ABS005,2/08/2022 0:00,7141,Patersonia sericea var. longifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
294,ABS005,2/08/2022 0:00,5462,Persoonia levis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,ABS005,2/08/2022 0:00,5478,Petrophile pedunculata,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1
296,ABS005,2/08/2022 0:00,2958,Phyllota phylicoides,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,ABS005,2/08/2022 0:00,1145,Platysace linearifolia,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
298,ABS005,2/08/2022 0:00,2753,Poranthera corymbosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
