"Genus","SH_ID","Reference","Kingdom","Phylum","Class","Order","Family","Species","guid","mbNumber","taxonomicLevel","trophicMode","guild","confidenceRanking","growthForm","trait","notes","citationSource","guild2","exploration_type","Ecm_lineage"
"Clavulina","SH1276022.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae",NA,"1CB1837C-36B9-11D5-9548-00D0592D548C","17322","Genus","Symbiotroph","mycorrhizal","Highly Probable","Clavarioid","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Ectomycorrhizal","contact","/clavulina"
"Clavulina","SH1202020.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae",NA,"1CB1837C-36B9-11D5-9548-00D0592D548C","17322","Genus","Symbiotroph","mycorrhizal","Highly Probable","Clavarioid","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Ectomycorrhizal","contact","/clavulina"
"Clavulina","SH1202318.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae",NA,"1CB1837C-36B9-11D5-9548-00D0592D548C","17322","Genus","Symbiotroph","mycorrhizal","Highly Probable","Clavarioid","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Ectomycorrhizal","contact","/clavulina"
"Clavulina","SH1276040.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae",NA,"1CB1837C-36B9-11D5-9548-00D0592D548C","17322","Genus","Symbiotroph","mycorrhizal","Highly Probable","Clavarioid","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Ectomycorrhizal","contact","/clavulina"
"Coltricia","SH1110860.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae",NA,"1CB18456-36B9-11D5-9548-00D0592D548C","17343","Genus","Symbiotroph","mycorrhizal","Highly Probable","Polyporoid","NULL","NULL","Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Ectomycorrhizal","short-distance_coarse","/coltricia"
"Coltricia","SH1016273.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae",NA,"1CB18456-36B9-11D5-9548-00D0592D548C","17343","Genus","Symbiotroph","mycorrhizal","Highly Probable","Polyporoid","NULL","NULL","Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Ectomycorrhizal","short-distance_coarse","/coltricia"
"Coltricia","SH1016271.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae",NA,"1CB18456-36B9-11D5-9548-00D0592D548C","17343","Genus","Symbiotroph","mycorrhizal","Highly Probable","Polyporoid","NULL","NULL","Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Ectomycorrhizal","short-distance_coarse","/coltricia"
"Coltricia","SH1016270.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae",NA,"1CB18456-36B9-11D5-9548-00D0592D548C","17343","Genus","Symbiotroph","mycorrhizal","Highly Probable","Polyporoid","NULL","NULL","Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Ectomycorrhizal","short-distance_coarse","/coltricia"
"Coltricia","SH1011874.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae",NA,"1CB18456-36B9-11D5-9548-00D0592D548C","17343","Genus","Symbiotroph","mycorrhizal","Highly Probable","Polyporoid","NULL","NULL","Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Ectomycorrhizal","short-distance_coarse","/coltricia"
"Coltricia","SH1030620.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae",NA,"1CB18456-36B9-11D5-9548-00D0592D548C","17343","Genus","Symbiotroph","mycorrhizal","Highly Probable","Polyporoid","NULL","NULL","Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Ectomycorrhizal","short-distance_coarse","/coltricia"
"Coltricia","SH1016266.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae",NA,"1CB18456-36B9-11D5-9548-00D0592D548C","17343","Genus","Symbiotroph","mycorrhizal","Highly Probable","Polyporoid","NULL","NULL","Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Ectomycorrhizal","short-distance_coarse","/coltricia"
"Coltriciella","SH1099996.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae",NA,"1CB1C670-36B9-11D5-9548-00D0592D548C","17344","Genus","Symbiotroph","mycorrhizal","Probable","Polyporoid","NULL","NULL","Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Ectomycorrhizal","short-distance_coarse","/coltricia"
"Coltriciella","SH1294724.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae",NA,"1CB1C670-36B9-11D5-9548-00D0592D548C","17344","Genus","Symbiotroph","mycorrhizal","Probable","Polyporoid","NULL","NULL","Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Ectomycorrhizal","short-distance_coarse","/coltricia"
"Coltriciella","SH1294727.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae",NA,"1CB1C670-36B9-11D5-9548-00D0592D548C","17344","Genus","Symbiotroph","mycorrhizal","Probable","Polyporoid","NULL","NULL","Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Ectomycorrhizal","short-distance_coarse","/coltricia"
"Coltriciella","SH1099997.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae",NA,"1CB1C670-36B9-11D5-9548-00D0592D548C","17344","Genus","Symbiotroph","mycorrhizal","Probable","Polyporoid","NULL","NULL","Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Ectomycorrhizal","short-distance_coarse","/coltricia"
"Coltriciella","SH1294729.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae",NA,"1CB1C670-36B9-11D5-9548-00D0592D548C","17344","Genus","Symbiotroph","mycorrhizal","Probable","Polyporoid","NULL","NULL","Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Ectomycorrhizal","short-distance_coarse","/coltricia"
"Cortinarius","SH1151912.09FU","refs","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius_cremeolina","1CB184F5-36B9-11D5-9548-00D0592D548C","17391","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_fringe","/cortinarius"
"Cortinarius","SH1251998.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae",NA,"1CB184F5-36B9-11D5-9548-00D0592D548C","17391","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_fringe","/cortinarius"
"Cortinarius","SH1303250.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae",NA,"1CB184F5-36B9-11D5-9548-00D0592D548C","17391","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_fringe","/cortinarius"
"Cortinarius","SH1303652.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae",NA,"1CB184F5-36B9-11D5-9548-00D0592D548C","17391","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_fringe","/cortinarius"
"Cortinarius","SH1152284.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae",NA,"1CB184F5-36B9-11D5-9548-00D0592D548C","17391","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_fringe","/cortinarius"
"Cortinarius","SH1152695.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae",NA,"1CB184F5-36B9-11D5-9548-00D0592D548C","17391","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_fringe","/cortinarius"
"Cortinarius","SH1152141.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae",NA,"1CB184F5-36B9-11D5-9548-00D0592D548C","17391","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_fringe","/cortinarius"
"Cortinarius","SH1153196.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae",NA,"1CB184F5-36B9-11D5-9548-00D0592D548C","17391","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_fringe","/cortinarius"
"Cortinarius","SH1251914.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae",NA,"1CB184F5-36B9-11D5-9548-00D0592D548C","17391","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_fringe","/cortinarius"
"Cortinarius","SH1303136.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae",NA,"1CB184F5-36B9-11D5-9548-00D0592D548C","17391","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_fringe","/cortinarius"
"Cortinarius","SH1175674.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius_rotundisporus","1CB184F5-36B9-11D5-9548-00D0592D548C","17391","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_fringe","/cortinarius"
"Cortinarius","SH1151620.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae",NA,"1CB184F5-36B9-11D5-9548-00D0592D548C","17391","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_fringe","/cortinarius"
"Cortinarius","SH1303717.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae",NA,"1CB184F5-36B9-11D5-9548-00D0592D548C","17391","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_fringe","/cortinarius"
"Cortinarius","SH1025217.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae",NA,"1CB184F5-36B9-11D5-9548-00D0592D548C","17391","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_fringe","/cortinarius"
"Cortinarius","SH1153164.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae",NA,"1CB184F5-36B9-11D5-9548-00D0592D548C","17391","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_fringe","/cortinarius"
"Cortinarius","SH1303110.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae",NA,"1CB184F5-36B9-11D5-9548-00D0592D548C","17391","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_fringe","/cortinarius"
